date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,sunshine_duration,wind_speed_10m_max,precipitation_sum,relative_humidity_2m_mean,wind_speed_10m_mean
2023-09-27 16:00:00+00:00,26.445002,31.2575,23.157501,38571.203,11.043261,4.0,88.017784,4.3311944
2023-09-28 16:00:00+00:00,27.313757,32.2075,23.8575,38860.664,13.276144,3.4999995,85.94442,4.2858043
2023-09-29 16:00:00+00:00,27.247086,32.607502,23.8075,37017.676,12.979984,7.1000004,86.2893,4.6148486
2023-09-30 16:00:00+00:00,25.930418,30.8575,23.7575,13222.912,9.0,28.3,93.36991,4.895668
2023-10-01 16:00:00+00:00,25.490835,30.7575,23.157501,12026.675,12.015589,38.299995,90.74444,5.9064317
2023-10-02 16:00:00+00:00,26.87,30.5575,23.5575,259.6075,8.350138,0.0,87.9346,4.672856
2023-10-03 16:00:00+00:00,28.240837,32.357502,24.0075,28626.643,7.8954163,0.0,82.38507,4.8101115
2023-10-04 16:00:00+00:00,27.359583,30.1075,24.657501,5443.054,7.7043357,0.0,80.978065,4.2264466
2023-10-05 16:00:00+00:00,27.361666,32.9575,24.1075,35796.51,13.276144,3.7,82.87206,5.3539906
2023-10-06 16:00:00+00:00,26.597084,32.5075,23.3075,39291.02,11.753876,31.1,87.207726,4.1102676
2023-10-07 16:00:00+00:00,26.972082,32.3075,22.9575,39278.945,13.217443,3.3,86.0626,4.925009
2023-10-08 16:00:00+00:00,27.090836,31.807499,24.1075,36443.523,9.085988,3.9,87.89618,3.5305855
2023-10-09 16:00:00+00:00,26.865839,31.7075,23.3575,39253.93,9.178235,2.8,85.858,5.415926
2023-10-10 16:00:00+00:00,27.694998,32.5075,24.3075,39373.46,9.531505,0.5,80.49973,6.1057553
2023-10-11 16:00:00+00:00,26.563751,30.157501,24.5075,33717.98,12.429127,11.0,86.546936,8.66493
2023-10-12 16:00:00+00:00,26.709585,31.3075,23.1075,39213.78,12.015589,6.2999997,85.19869,5.2497773
2023-10-13 16:00:00+00:00,26.632502,31.3075,24.2575,33049.34,12.397806,3.3,84.72273,5.4237113
2023-10-14 16:00:00+00:00,27.284586,32.4575,22.8575,39184.96,20.966715,0.1,76.0108,6.91402
2023-10-15 16:00:00+00:00,27.213753,32.0075,22.7075,39169.84,15.827721,0.2,75.7974,5.196438
2023-10-16 16:00:00+00:00,26.149168,31.157501,23.3075,36615.79,10.308831,4.8999996,85.01079,5.817133
2023-10-17 16:00:00+00:00,26.515833,30.7575,23.0575,39138.074,12.371645,2.0,81.30323,6.819699
2023-10-18 16:00:00+00:00,26.12208,30.0575,23.7575,33005.184,8.913181,14.6,88.22271,4.00749
2023-10-19 16:00:00+00:00,26.320002,31.6075,22.9575,35504.082,10.587917,9.1,87.4246,4.499571
2023-10-20 16:00:00+00:00,24.58875,26.8575,23.2075,3600.0,9.9571085,22.7,94.60767,5.1652575
2023-10-21 16:00:00+00:00,24.740835,28.7075,22.9575,17448.611,13.0447235,45.5,93.68142,5.4919014
2023-10-22 16:00:00+00:00,24.978334,29.0575,22.7075,30775.475,7.6367526,16.3,93.01557,4.2696137
2023-10-23 16:00:00+00:00,25.309586,30.3075,22.657501,31758.908,10.538843,16.800001,91.31577,4.70088
2023-10-24 16:00:00+00:00,26.511665,31.5075,22.5575,39008.11,11.503113,0.90000004,84.2991,5.144631
2023-10-25 16:00:00+00:00,26.770002,31.857502,23.1075,38986.9,13.18308,1.3000001,83.06043,5.138757
2023-10-26 16:00:00+00:00,25.738749,30.657501,23.0575,36943.664,9.746631,1.4000001,88.477135,4.3247037
2023-10-27 16:00:00+00:00,26.89917,31.1075,23.2575,38942.664,12.979984,0.4,79.64623,4.8049645
2023-10-28 16:00:00+00:00,27.517914,31.7075,24.3575,34710.992,16.676977,0.3,71.86744,7.5633473
2023-10-29 16:00:00+00:00,26.234583,30.8075,22.8075,38896.066,15.459054,0.6,81.69997,6.6528945
2023-10-30 16:00:00+00:00,26.297083,30.907501,22.4575,38871.9,16.23596,0.8000001,76.49573,8.096309
2023-10-31 16:00:00+00:00,24.52833,26.0575,23.7575,0.0,10.636766,17.5,90.33939,6.7758145
2023-11-01 16:00:00+00:00,24.453333,27.9575,22.657501,6902.503,9.504273,18.8,94.11505,4.932339
2023-11-02 16:00:00+00:00,25.417915,30.9575,23.157501,20230.855,8.905908,8.3,90.85324,3.9737415
2023-11-03 16:00:00+00:00,26.074163,31.0075,23.157501,34200.46,9.3669195,7.6,88.90868,4.208672
2023-11-04 16:00:00+00:00,26.074163,30.8575,22.8575,36679.977,9.021574,1.4000001,89.457115,3.5167692
2023-11-05 16:00:00+00:00,27.10125,31.4575,23.4575,38628.664,16.263872,0.0,83.10031,5.7795715
2023-11-06 16:00:00+00:00,26.980417,31.4575,24.1075,33373.39,12.429127,2.0,78.65049,7.107655
2023-11-07 16:00:00+00:00,25.722082,29.157501,23.8575,21231.16,9.449572,5.6999993,90.25967,5.4685187
2023-11-08 16:00:00+00:00,25.7575,30.2075,23.5575,32021.043,6.130579,9.700001,90.592094,4.2423425
2023-11-09 16:00:00+00:00,26.813751,31.0075,22.657501,38427.72,13.797912,0.6,83.370094,5.422695
2023-11-10 16:00:00+00:00,26.75958,30.8575,24.0575,32385.13,12.324414,1.1000001,81.348816,7.3618603
2023-11-11 16:00:00+00:00,26.484583,30.6075,24.2575,32702.605,9.9571085,5.7,85.270256,5.378937
2023-11-12 16:00:00+00:00,25.265833,29.5575,22.9575,33625.293,12.10157,6.5999994,87.779724,8.117946
2023-11-13 16:00:00+00:00,24.432497,28.2075,22.407501,21341.56,13.551501,17.300001,91.30381,9.61124
2023-11-14 16:00:00+00:00,25.2325,29.0075,22.4575,36414.45,11.709688,3.4999995,81.528076,8.617539
2023-11-15 16:00:00+00:00,25.359587,29.7075,22.3575,34394.035,10.1887,0.8000001,83.21883,6.7066364
2023-11-16 16:00:00+00:00,25.501251,29.7575,22.7575,31258.361,15.5843,2.2000003,80.55087,8.682055
2023-11-17 16:00:00+00:00,23.645002,27.7075,21.7075,14400.0,14.168641,18.200003,87.59174,10.11901
2023-11-18 16:00:00+00:00,23.336668,26.7075,20.7075,24129.71,12.245294,2.3,78.02114,9.095781
2023-11-19 16:00:00+00:00,23.215836,27.407501,19.3575,36167.957,9.746631,1.8000001,82.68084,6.2371707
2023-11-20 16:00:00+00:00,24.095,27.4575,21.8075,25984.18,8.854829,2.2999997,83.42095,6.3340144
2023-11-21 16:00:00+00:00,24.549166,28.1075,21.7075,32232.111,11.183201,0.5,83.38261,7.6021514
2023-11-22 16:00:00+00:00,24.990835,28.657501,23.407501,10486.998,9.504272,10.1,88.49478,6.39951
2023-11-23 16:00:00+00:00,24.828331,28.6075,23.157501,23571.932,13.0447235,16.500002,88.10375,9.397784
2023-11-24 16:00:00+00:00,24.33875,26.7075,22.6075,9223.19,14.417988,2.9,80.82195,10.81692
2023-11-25 16:00:00+00:00,24.524168,28.1075,22.8575,18817.186,12.620554,14.7,86.703224,8.794841
2023-11-26 16:00:00+00:00,25.70125,30.0075,22.5575,37026.98,9.0645685,3.2999997,85.508026,5.5498543
2023-11-27 16:00:00+00:00,25.157501,28.8575,23.0075,26509.414,9.6932955,10.7,90.48252,5.392081
2023-11-28 16:00:00+00:00,24.567917,28.0575,22.407501,21215.506,9.659814,9.700002,91.51276,5.9984536
2023-11-29 16:00:00+00:00,24.84292,28.4575,23.1075,21520.15,11.525623,10.800003,91.92556,5.5053005
2023-11-30 16:00:00+00:00,24.553335,29.157501,22.3075,29597.994,14.291592,16.600002,89.21458,9.981198
2023-12-01 16:00:00+00:00,24.13875,27.9575,22.0575,22104.408,11.119281,11.599999,91.812805,7.3940825
2023-12-02 16:00:00+00:00,23.934584,28.6075,21.5575,22948.748,11.542478,19.2,91.82505,5.777483
2023-12-03 16:00:00+00:00,25.40125,30.2575,21.4575,36691.465,13.0447235,0.5,86.67411,4.5714593
2023-12-04 16:00:00+00:00,25.353334,30.5075,21.7075,33902.09,10.990322,6.6,88.89791,3.7903633
2023-12-05 16:00:00+00:00,25.797087,30.8075,22.8575,36483.734,14.48972,1.7,87.34265,3.815749
2023-12-06 16:00:00+00:00,25.60125,29.3575,23.3075,32929.805,12.959999,4.0,86.0781,6.9866767
2023-12-07 16:00:00+00:00,25.47,29.8575,22.7075,32338.367,8.287822,4.4999995,89.268105,4.089486
2023-12-08 16:00:00+00:00,26.5575,30.9575,23.0075,35983.418,15.629971,0.6,82.02477,5.1436596
2023-12-09 16:00:00+00:00,26.745,31.7075,22.1075,37293.105,16.1198,0.5,78.244286,5.9035263
2023-12-10 16:00:00+00:00,26.622087,31.407501,22.5075,36876.85,15.893093,0.4,80.82192,5.6860843
2023-12-11 16:00:00+00:00,26.322083,30.907501,22.5575,36056.773,9.3876505,0.8000001,81.93884,5.145208
2023-12-12 16:00:00+00:00,25.303331,28.657501,22.8575,31810.973,12.522619,3.7999997,88.46041,7.5337195
2023-12-13 16:00:00+00:00,25.613754,30.3575,21.907501,36715.805,14.84318,2.6999998,81.12878,8.291876
2023-12-14 16:00:00+00:00,25.524168,29.907501,20.9575,35938.195,12.768586,0.8000001,78.30629,5.2364883
2023-12-15 16:00:00+00:00,24.930414,29.7575,21.4575,36654.184,11.609651,7.9999995,86.91522,4.88775
2023-12-16 16:00:00+00:00,24.490835,28.6075,22.3575,36000.863,15.2947035,3.7,83.312416,10.31634
2023-12-17 16:00:00+00:00,23.642914,27.9575,21.8075,9103.166,14.917212,23.300001,92.84258,11.432607
2023-12-18 16:00:00+00:00,24.624166,28.8075,22.2575,33097.227,11.503113,23.3,91.469696,5.8736897
2023-12-19 16:00:00+00:00,25.499166,30.6075,21.5575,31644.037,12.849528,0.8000001,86.05358,4.69624
2023-12-20 16:00:00+00:00,24.203331,28.5075,22.0575,20980.584,19.829433,10.700001,87.40747,12.644017
2023-12-21 16:00:00+00:00,22.247086,24.6075,20.6075,11495.959,20.94507,4.3999996,83.82966,18.176916
2023-12-22 16:00:00+00:00,22.215836,25.2075,20.3575,3600.0,15.978484,2.2,80.99846,13.338307
2023-12-23 16:00:00+00:00,23.628334,27.1075,21.4575,26884.83,22.086521,5.7999997,85.2805,13.660178
2023-12-24 16:00:00+00:00,23.749166,27.3575,22.3575,30812.86,18.430452,10.6,83.75707,13.29979
2023-12-25 16:00:00+00:00,23.745,26.9575,22.1075,15230.947,16.279802,16.099998,86.16037,11.413377
2023-12-26 16:00:00+00:00,23.811666,28.0075,21.6075,26574.879,11.440978,14.799999,91.33161,6.7119784
2023-12-27 16:00:00+00:00,25.076248,29.5575,21.407501,36000.0,12.496719,1.2,85.106346,5.617685
2023-12-28 16:00:00+00:00,24.959585,29.407501,22.5575,32730.053,9.726665,1.9,87.50596,6.177162
2023-12-29 16:00:00+00:00,24.267916,26.9575,22.7575,26906.64,9.178235,19.900002,93.21267,4.910564
2023-12-30 16:00:00+00:00,24.713755,29.657501,21.8575,32469.918,8.669949,3.7,90.230385,4.0826917
2023-12-31 16:00:00+00:00,23.903334,26.5075,22.3075,23304.957,12.594856,15.6,93.25666,7.2096763
2024-01-01 16:00:00+00:00,23.820005,26.7575,22.0075,26161.143,14.799459,4.4999995,91.322945,8.737574
2024-01-02 16:00:00+00:00,24.024164,28.8575,21.3075,27136.28,12.9249525,5.8999996,90.450645,6.9115567
2024-01-03 16:00:00+00:00,23.524168,27.0575,21.9575,34850.555,12.429127,13.0,89.372925,9.478257
2024-01-04 16:00:00+00:00,23.720001,26.907501,21.4575,26402.219,15.629972,1.0,81.32329,8.706834
2024-01-05 16:00:00+00:00,24.282503,28.0075,21.657501,34879.96,7.172949,2.3000002,83.04562,4.501679
2024-01-06 16:00:00+00:00,23.905416,27.0075,21.2575,32956.33,13.661038,2.4,78.50302,5.7684536
2024-01-07 16:00:00+00:00,23.638748,26.2075,21.7075,13623.179,7.127636,0.6,82.949165,3.7554252
2024-01-08 16:00:00+00:00,25.490831,29.157501,22.7575,32400.0,11.928989,0.0,84.75359,4.3378177
2024-01-09 16:00:00+00:00,24.382502,28.657501,21.657501,35723.95,17.057314,3.6999998,83.701836,9.477528
2024-01-10 16:00:00+00:00,22.353333,25.2075,20.407501,29952.613,9.826088,16.2,89.42536,7.476484
2024-01-11 16:00:00+00:00,22.522085,26.1075,19.7575,35151.125,12.313893,1.1,81.784515,7.2283883
2024-01-12 16:00:00+00:00,22.803335,26.5075,20.7075,33749.355,14.869351,1.5000001,79.68725,8.188752
2024-01-13 16:00:00+00:00,22.467918,25.8575,19.1075,34031.953,16.516901,1.5000001,80.94409,7.97496
2024-01-14 16:00:00+00:00,22.255417,26.5075,19.5575,35238.68,11.808878,5.799999,87.166046,6.9155087
2024-01-15 16:00:00+00:00,21.95542,25.657501,19.3575,36218.914,18.775303,1.9,79.91401,10.721097
2024-01-16 16:00:00+00:00,21.634588,25.5075,17.907501,36000.0,16.595179,1.3000001,81.909836,7.59129
2024-01-17 16:00:00+00:00,22.407501,27.0575,18.2575,32973.582,10.308831,1.9000001,85.1355,4.3871436
2024-01-18 16:00:00+00:00,24.324165,28.7075,20.657501,36215.58,16.09969,0.2,80.67696,6.691217
2024-01-19 16:00:00+00:00,24.061666,28.7575,19.3075,36408.79,8.669949,0.8,82.94218,4.426617
2024-01-20 16:00:00+00:00,24.609587,29.5075,20.1075,36482.04,9.47012,0.3,82.82697,4.947263
2024-01-21 16:00:00+00:00,24.207499,28.8075,21.8075,32700.428,10.30883,2.3000002,87.172356,6.2041116
2024-01-22 16:00:00+00:00,23.188751,26.657501,20.9575,26757.566,24.36591,1.5000001,84.66777,14.171604
2024-01-23 16:00:00+00:00,21.961668,24.4575,20.4575,15971.661,15.94601,3.8999999,80.83773,11.516173
2024-01-24 16:00:00+00:00,21.359587,24.0075,19.657501,25359.803,11.090103,2.7999997,81.21395,7.6910567
2024-01-25 16:00:00+00:00,21.555418,24.5575,18.3575,36000.0,14.934577,1.3000001,75.74108,7.2491474
2024-01-26 16:00:00+00:00,21.432503,25.657501,17.0075,35173.066,16.263872,1.1,78.13175,7.5467663
2024-01-27 16:00:00+00:00,21.888748,26.907501,16.9575,37098.81,18.0,0.6,77.21325,9.18677
2024-01-28 16:00:00+00:00,21.928337,26.7575,17.8075,37209.406,17.811815,0.8,78.881805,7.3691783
2024-01-29 16:00:00+00:00,22.1825,26.7575,17.5075,37113.32,12.758432,0.90000004,79.899864,5.1691856
2024-01-30 16:00:00+00:00,23.403336,28.0575,19.0575,36770.816,15.815435,1.0,79.24703,6.397754
2024-01-31 16:00:00+00:00,24.199165,29.3575,19.1075,36809.582,16.263872,0.4,78.40416,5.558288
2024-02-01 16:00:00+00:00,24.753336,28.157501,21.0075,37130.117,15.905319,0.9000001,80.00878,6.432783
2024-02-02 16:00:00+00:00,25.055414,29.3075,21.0075,37025.406,12.682018,1.2,80.66546,6.20252
2024-02-03 16:00:00+00:00,25.353333,30.8575,20.8075,37830.08,12.661564,0.0,78.89419,4.804169
2024-02-04 16:00:00+00:00,25.165833,30.657501,19.8075,37788.402,15.542662,0.0,80.22694,5.3483605
2024-02-05 16:00:00+00:00,24.999168,30.1075,20.2575,37752.543,16.93531,0.2,77.4246,6.8618393
2024-02-06 16:00:00+00:00,24.317915,29.9575,18.6075,37992.625,9.422101,0.0,77.29853,4.7115417
2024-02-07 16:00:00+00:00,24.805414,30.3575,19.7075,38021.996,10.514218,0.0,76.15269,4.832763
2024-02-08 16:00:00+00:00,24.951254,29.4575,21.9575,33321.348,13.1041975,1.0,79.59631,7.343267
2024-02-09 16:00:00+00:00,24.230421,28.2075,21.5075,37500.992,15.158522,2.1,75.43731,9.804973
2024-02-10 16:00:00+00:00,22.894999,27.6075,19.8075,33540.91,12.72283,7.7999997,81.04038,7.932174
2024-02-11 16:00:00+00:00,21.484583,24.907501,19.4575,31101.465,17.414474,3.8999994,81.40481,9.66647
2024-02-12 16:00:00+00:00,22.420004,26.8575,17.7575,27975.914,14.345898,0.1,78.9041,5.4184856
2024-02-13 16:00:00+00:00,24.817917,28.5075,21.907501,35216.777,12.261158,0.3,77.92649,6.0193
2024-02-14 16:00:00+00:00,25.103334,30.2075,19.8075,38368.426,15.683776,0.4,77.365776,5.05937
2024-02-15 16:00:00+00:00,25.055418,29.5075,21.407501,38029.63,16.267857,0.3,75.24464,8.158395
2024-02-16 16:00:00+00:00,25.740835,30.0575,22.7575,37571.14,17.651016,0.1,69.5665,8.851929
2024-02-17 16:00:00+00:00,25.015833,30.4575,20.6075,38453.637,19.852295,0.3,75.79016,6.057491
2024-02-18 16:00:00+00:00,25.349167,31.5075,19.7575,38263.277,16.62249,0.0,74.92286,6.4380302
2024-02-19 16:00:00+00:00,25.222084,31.7075,19.4575,38963.348,14.044615,0.0,72.793175,7.1116786
2024-02-20 16:00:00+00:00,25.3575,31.4575,19.407501,38615.82,14.044615,0.0,72.76243,6.0816517
2024-02-21 16:00:00+00:00,25.76792,31.3075,20.157501,38497.06,16.62249,0.0,75.39892,6.845137
2024-02-22 16:00:00+00:00,25.928331,31.2075,20.907501,38950.547,16.09969,0.9000001,76.749596,8.230554
2024-02-23 16:00:00+00:00,26.095007,30.6075,22.2075,39073.688,15.815435,0.70000005,72.675644,7.799022
2024-02-24 16:00:00+00:00,25.949167,29.8575,23.6075,38233.234,15.716793,3.3000002,79.3964,9.315945
2024-02-25 16:00:00+00:00,25.413755,30.1075,21.7575,38920.047,17.782688,0.8,71.570274,10.737323
2024-02-26 16:00:00+00:00,24.867922,29.2075,20.7075,39146.027,16.263872,1.3000001,70.79525,9.999974
2024-02-27 16:00:00+00:00,24.447083,29.3575,20.5575,39063.727,16.645864,0.8000001,72.52004,8.925469
2024-02-28 16:00:00+00:00,24.742918,30.4575,18.8575,39295.11,16.299694,0.0,72.33547,5.507109
2024-02-29 16:00:00+00:00,25.747084,31.5075,21.0575,39102.0,13.679999,0.0,71.00162,5.905008
2024-03-01 16:00:00+00:00,24.836668,28.9575,22.3075,34375.83,11.304229,8.7,81.020966,6.523751
2024-03-02 16:00:00+00:00,24.415834,28.9575,21.8575,27532.969,12.413477,1.5,82.37122,6.497608
2024-03-03 16:00:00+00:00,24.730417,30.157501,20.3075,30393.904,8.707238,0.0,81.61361,5.6550922
2024-03-04 16:00:00+00:00,26.6575,32.9575,21.3075,40071.918,8.287822,0.0,75.90038,5.518436
2024-03-05 16:00:00+00:00,26.678331,31.9575,21.3075,39295.98,14.84318,0.0,74.85007,4.9451222
2024-03-06 16:00:00+00:00,26.753334,31.5075,22.9575,33889.758,19.48661,0.1,73.98353,7.847294
2024-03-07 16:00:00+00:00,24.02625,27.0075,21.907501,18842.219,11.620809,13.599999,87.861824,6.608015
2024-03-08 16:00:00+00:00,23.195002,26.3075,21.157501,12599.296,11.525623,7.7000003,87.80891,6.85754
2024-03-09 16:00:00+00:00,24.42,29.8075,20.657501,38574.254,19.48661,1.3000001,74.3745,12.524815
2024-03-10 16:00:00+00:00,25.724169,30.8575,20.3575,38103.848,12.959999,0.0,69.42571,5.38183
2024-03-11 16:00:00+00:00,25.797087,31.3575,21.2075,38986.527,12.015589,4.7,79.8802,4.6760383
2024-03-12 16:00:00+00:00,23.161667,25.0075,21.8075,0.0,13.202726,5.1999993,84.94163,8.838479
2024-03-13 16:00:00+00:00,25.144997,29.9575,20.3575,40755.36,17.057314,0.3,73.60728,6.385346
2024-03-14 16:00:00+00:00,25.978333,30.7075,20.7575,40812.996,11.525623,1.0,70.18412,7.094997
2024-03-15 16:00:00+00:00,26.265833,31.2075,21.2075,40682.29,8.225035,1.1,75.11863,4.7143884
2024-03-16 16:00:00+00:00,26.501251,31.5075,21.8575,40928.74,14.830076,0.4,74.546875,6.531487
2024-03-17 16:00:00+00:00,26.499163,31.2075,23.1075,38651.08,16.454008,0.8000001,67.57931,9.604747
2024-03-18 16:00:00+00:00,25.767914,32.107502,18.8075,41044.82,17.673029,0.0,70.40435,7.253067
2024-03-19 16:00:00+00:00,24.363752,28.907501,21.1075,35799.35,14.20062,12.300001,82.13391,8.199594
2024-03-20 16:00:00+00:00,23.795004,28.6075,20.907501,26118.861,14.973577,1.7000002,77.70286,9.1870985
2024-03-21 16:00:00+00:00,25.53042,30.407501,20.4575,40784.996,16.299694,0.1,70.26853,6.8621945
2024-03-22 16:00:00+00:00,25.534586,30.2575,20.6075,36012.305,9.826088,1.2,77.88447,5.2306623
2024-03-23 16:00:00+00:00,26.580414,32.8075,21.157501,41334.527,17.935081,0.0,74.16689,6.8686213
2024-03-24 16:00:00+00:00,27.232504,32.8075,21.8075,41392.08,17.698677,0.0,71.87681,5.765104
2024-03-25 16:00:00+00:00,27.482504,33.9575,21.2575,36433.9,15.941944,0.0,71.8632,6.2540493
2024-03-26 16:00:00+00:00,26.228334,29.5075,23.7075,20557.377,12.682018,23.2,88.449005,4.3301764
2024-03-27 16:00:00+00:00,27.01375,33.1575,23.5075,38225.31,11.592894,10.199999,85.535675,4.8869734
2024-03-28 16:00:00+00:00,27.394997,33.2075,23.0575,39564.867,9.007196,0.5,80.7386,5.4948583
2024-03-29 16:00:00+00:00,28.3575,33.9075,23.4575,39945.58,12.979984,0.0,72.411354,5.569238
2024-03-30 16:00:00+00:00,27.615835,34.3075,22.8575,41328.5,11.4862,0.0,65.868484,6.498759
2024-03-31 16:00:00+00:00,27.670006,34.107502,21.8075,41786.793,13.049689,0.0,66.88447,4.7912073
2024-04-01 16:00:00+00:00,27.365835,34.3075,21.9575,41841.543,11.177405,0.0,67.125114,6.8927474
2024-04-02 16:00:00+00:00,26.849167,33.4575,20.2075,41895.867,15.496736,0.0,69.45098,5.507239
2024-04-03 16:00:00+00:00,28.292921,34.607502,21.8075,41950.2,11.91812,0.0,68.69715,5.489613
2024-04-04 16:00:00+00:00,28.442919,35.107502,22.907501,42004.5,15.629971,0.0,66.49245,6.1531606
2024-04-05 16:00:00+00:00,27.949167,34.8075,22.2075,42058.727,15.7908325,0.7,69.51813,6.0967135
2024-04-06 16:00:00+00:00,28.409586,33.9075,22.4575,42112.86,13.797913,0.0,68.059425,6.4519925
2024-04-07 16:00:00+00:00,29.16375,35.4075,23.3575,42166.855,14.917212,0.0,66.42214,4.2503624
2024-04-08 16:00:00+00:00,29.380417,35.107502,24.407501,42220.68,14.336861,0.0,65.84469,6.083486
2024-04-09 16:00:00+00:00,28.297087,33.2575,25.2075,38761.234,13.363711,3.6,72.01972,7.216839
2024-04-10 16:00:00+00:00,28.359583,34.107502,23.7075,42327.645,17.873556,0.8000001,71.7213,7.1387544
2024-04-11 16:00:00+00:00,29.159586,34.6575,24.157501,42380.73,16.071491,0.0,63.50876,7.7628617
2024-04-12 16:00:00+00:00,29.295,35.5075,23.2575,42433.492,9.726665,0.0,60.96809,5.480053
2024-04-13 16:00:00+00:00,29.249166,35.7075,23.0575,42448.445,8.350138,0.0,61.325413,4.1439357
2024-04-14 16:00:00+00:00,29.770002,36.6575,23.0075,42459.43,18.089775,0.0,58.70846,5.0461907
2024-04-15 16:00:00+00:00,29.936668,36.0075,24.8575,42470.625,19.562946,0.0,64.67982,6.043655
2024-04-16 16:00:00+00:00,29.70125,36.5575,23.8575,42482.055,9.565437,0.0,63.547962,4.223183
2024-04-17 16:00:00+00:00,30.301249,36.4075,24.7075,42493.75,16.203999,0.0,60.199493,6.522774
2024-04-18 16:00:00+00:00,30.21375,36.4075,25.3575,42505.734,11.252519,0.0,59.489544,5.455414
2024-04-19 16:00:00+00:00,29.426249,36.6575,22.8075,42518.04,16.199999,0.0,59.531082,6.568951
2024-04-20 16:00:00+00:00,29.08458,36.7575,22.1075,42530.684,18.089775,0.0,60.966846,5.7215667
2024-04-21 16:00:00+00:00,29.367918,36.2575,22.0075,42543.684,11.720751,0.0,62.208447,6.583571
2024-04-22 16:00:00+00:00,30.5575,37.3075,24.5575,42556.938,12.218805,0.0,62.013172,5.931563
2024-04-23 16:00:00+00:00,28.972086,37.2575,25.2075,36016.277,17.373497,13.9,75.925316,4.2623944
2024-04-24 16:00:00+00:00,29.786667,37.2575,24.407501,42584.137,12.682018,0.1,72.22025,5.72756
2024-04-25 16:00:00+00:00,30.199167,36.9075,24.3075,42598.08,13.138765,0.0,68.454384,6.765623
2024-04-26 16:00:00+00:00,31.076248,37.9575,25.4575,42612.242,16.167967,0.0,62.703094,5.1421165
2024-04-27 16:00:00+00:00,29.920004,37.7075,25.657501,41705.375,15.856354,7.8,73.38055,5.8542314
2024-04-28 16:00:00+00:00,30.724169,37.2575,25.0075,42641.24,11.542478,0.0,68.86751,4.563869
2024-04-29 16:00:00+00:00,31.349167,37.9575,26.7075,42656.07,13.276144,0.0,57.424088,6.6976533
2024-04-30 16:00:00+00:00,30.717913,37.5075,24.5575,42671.12,17.873556,0.0,60.49637,6.945591
2024-05-01 16:00:00+00:00,30.911669,38.1575,24.9575,42686.383,18.59845,0.0,59.570206,5.951779
2024-05-02 16:00:00+00:00,30.890833,38.3075,25.4575,42701.86,21.288757,0.0,58.94238,7.330872
2024-05-03 16:00:00+00:00,30.755417,37.9575,25.0575,42729.87,19.33639,0.0,59.06992,7.470434
2024-05-04 16:00:00+00:00,31.20125,38.4575,25.4575,42742.832,21.129885,0.0,57.97903,6.099751
2024-05-05 16:00:00+00:00,31.420004,38.0575,26.0075,42821.285,19.602652,0.0,58.184204,7.9727254
2024-05-06 16:00:00+00:00,30.938751,37.4075,25.5575,42769.215,22.148045,1.0,60.834408,7.8138776
2024-05-07 16:00:00+00:00,30.957499,37.6575,26.407501,42851.08,18.59845,1.4,58.730274,8.033292
2024-05-08 16:00:00+00:00,27.942917,34.5575,24.1075,38733.69,22.26768,8.1,78.83301,7.6593547
2024-05-09 16:00:00+00:00,28.242918,33.6575,23.8075,36838.996,15.827721,1.5,73.69866,7.354786
2024-05-10 16:00:00+00:00,27.23667,32.6575,25.0575,21931.031,8.707238,24.5,83.1817,3.9683235
2024-05-11 16:00:00+00:00,29.390837,35.4075,23.8575,42850.285,9.904906,0.0,72.69903,5.6734104
2024-05-12 16:00:00+00:00,29.24917,37.107502,24.657501,42637.547,15.725037,12.4,75.7618,4.9371533
2024-05-13 16:00:00+00:00,27.890833,32.357502,23.907501,42727.363,10.587917,7.4999995,82.613335,4.7468653
2024-05-14 16:00:00+00:00,27.851248,33.607502,24.657501,30702.938,9.511088,12.5,83.576744,4.4917274
2024-05-15 16:00:00+00:00,26.50958,33.2575,24.0075,28855.61,12.096214,8.2,87.41149,4.9579244
2024-05-16 16:00:00+00:00,26.757502,32.2575,23.7075,36000.0,11.928989,23.2,87.110725,4.0440655
2024-05-17 16:00:00+00:00,27.324167,32.9075,23.7575,36098.938,7.2,0.6,83.33201,3.3250191
2024-05-18 16:00:00+00:00,27.009588,31.5075,24.5075,18707.998,11.27553,14.6,88.9191,3.9139128
2024-05-19 16:00:00+00:00,27.394997,33.2575,24.0075,32400.0,10.086427,26.4,87.13012,4.368075
2024-05-20 16:00:00+00:00,27.934586,33.6575,24.0575,38836.33,13.684735,2.6,84.52307,4.986744
2024-05-21 16:00:00+00:00,28.651253,34.4575,24.1075,39811.7,8.759178,2.8,80.06812,4.5126114
2024-05-22 16:00:00+00:00,29.922081,34.857502,24.9575,43354.605,15.034041,0.1,71.05087,5.9004045
2024-05-23 16:00:00+00:00,28.722086,33.2075,25.2575,32694.89,9.290511,4.5,80.06641,4.533594
2024-05-24 16:00:00+00:00,29.565832,34.7075,25.7075,36763.973,13.363711,1.5,74.677666,6.9083915
2024-05-25 16:00:00+00:00,26.67,28.657501,24.9575,3679.4092,7.2359104,28.300001,93.9542,2.7130308
2024-05-26 16:00:00+00:00,27.380419,33.857502,24.7575,28050.324,10.24578,18.999998,90.187706,5.26377
2024-05-27 16:00:00+00:00,28.055414,33.7075,24.3575,28350.398,11.090103,0.2,83.02235,4.6480327
