year,month,day_of_week,week_of_year,is_weekend,academic_period_encoded,is_exam_period,is_break_period,days_since_semester_start,sin_day,cos_day,sin_week,cos_week,temperature_2m_mean,relative_humidity_2m_mean,pm2_5_mean,pm10_mean,precipitation_sum,wind_speed_10m_mean,temperature_range,heat_humidity_index,is_rainy_day,is_hot_day,is_humid_day,is_high_pollution,temp_humidity_interaction,pollution_weather_stress,pollution_respiratory_risk,temp_fever_risk,cold_weather_stress,respiratory_digestive_interaction,pain_fever_interaction,total_symptom_load,symptom_diversity,respiratory_dominance,fever_respiratory_combo,visit_count_lag_1,visit_count_lag_3,visit_count_lag_7,visit_count_lag_14,respiratory_count_lag_1,respiratory_count_lag_3,respiratory_count_lag_7,respiratory_count_lag_14,fever_count_lag_1,fever_count_lag_3,fever_count_lag_7,fever_count_lag_14,visit_count_rolling_3d,visit_count_rolling_std_3d,visit_count_rolling_7d,visit_count_rolling_std_7d,visit_count_rolling_14d,visit_count_rolling_std_14d,visit_count_rolling_30d,visit_count_rolling_std_30d,respiratory_count_rolling_3d,respiratory_count_rolling_std_3d,actual_visit_count,target,date
2022,11,2,45,False,1,False,False,100,-0.780295851070776,0.6254105729852457,0.9749279121818236,-0.22252093395631434,25.542917,88.33239,11.05,16.37,10.3,5.2597337,9.05,22.5626690618163,True,False,True,False,2256.26690618163,0.46052716666666665,22.1,0.0,0.0,0.0,0.0,7.0,4,0.25,2.0,11.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,6.557438524302,5.142857142857143,7.448234050846581,3.0714285714285716,5.784119981124523,2.966666666666667,4.498914300701612,2.6666666666666665,0.5773502691896272,6.0,1,2022-11-09
2022,11,3,45,False,1,False,False,101,-0.7694148268839381,0.6387494220515268,0.43388373911755823,-0.900968867902419,25.792915,88.87656,9.69,14.47,2.2,3.5729973,8.150000000000002,22.923855575724,False,False,True,False,2292.3855575724,0.39544890000000005,19.38,0.0,0.0,4.0,0.0,8.0,5,0.2222222222222222,2.0,6.0,19.0,0.0,7.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,8.333333333333334,2.5166114784235836,6.285714285714286,7.134757312253999,3.142857142857143,5.842248551017676,3.1,4.588967279209471,2.3333333333333335,0.5773502691896266,8.0,0,2022-11-10
2022,11,5,45,True,1,False,False,103,-0.7469720876965551,0.6648553979642866,-0.9749279121818236,-0.2225209339563146,26.332504,87.07556,8.3,12.37,3.3000002,4.6921144,8.150001,22.9291753200224,False,False,True,False,2292.91753200224,0.3448096777333333,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.358898943540675,6.428571428571429,6.996597812678742,3.2142857142857144,5.8068735322702025,2.9,4.543657952157809,0.6666666666666666,1.1547005383792504,1.0,0,2022-11-12
2022,11,0,46,False,1,False,False,105,-0.7236440382959124,0.690173388242972,0.0,1.0,25.759584,87.03689,6.48,9.77,5.6,5.7756553,6.899999999999999,22.4203407905376,True,False,True,False,2242.03407905376,0.26358480000000006,12.96,51.519168,0.0,6.0,0.0,7.0,3,0.25,4.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,3.785938897200184,4.714285714285714,4.386125310350268,3.7142857142857144,5.810184313620503,3.1333333333333333,4.569262623174579,0.6666666666666666,1.1547005383792504,7.0,0,2022-11-14
2022,11,1,46,False,1,False,False,106,-0.711656622281775,0.7025274741691566,0.7818314824680298,0.6234898018587336,26.255419,81.52691,6.8,10.23,0.9000001,7.9793897,7.949999999999999,21.4052318182529,False,False,True,False,2140.52318182529,0.27660133333333337,6.8,26.255419,0.0,0.0,2.0,5.0,4,0.16666666666666666,2.0,7.0,1.0,11.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.6666666666666665,3.5118845842842474,3.7142857142857144,3.401680257083045,4.0,5.710988059467872,3.2666666666666666,4.532893825888889,1.0,0.999999999999999,4.0,0,2022-11-15
2022,11,2,46,False,1,False,False,107,-0.6994583270516471,0.7146733860429608,0.9749279121818236,-0.22252093395631434,24.590834,90.876526,8.33,13.07,8.2,5.2690306,5.799999,22.34729565362684,True,False,True,False,2234.729565362684,0.3132913,8.33,24.590834,0.0,0.0,0.0,4.0,4,0.2,2.0,4.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.7320508075688792,3.4285714285714284,3.2586880211286897,4.285714285714286,5.5943456540245435,3.3666666666666667,4.51421764202173,1.3333333333333333,0.5773502691896247,4.0,0,2022-11-16
2022,11,3,46,False,1,False,False,108,-0.6870527672236675,0.7266075247685652,0.43388373911755823,-0.900968867902419,25.236666,87.94998,12.57,19.53,0.6,4.831716,8.0,22.1956426996668,False,False,True,False,2219.56426996668,0.5062777,37.71,0.0,0.0,6.0,0.0,8.0,4,0.3333333333333333,3.0,4.0,7.0,8.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,4.333333333333333,0.5773502691896327,3.0,2.7080128015453195,4.642857142857143,5.457628998540876,3.1666666666666665,4.291799183312875,1.6666666666666667,1.1547005383792512,5.0,0,2022-11-17
2022,11,0,47,False,1,False,False,112,-0.6354323008901775,0.7721565844991641,0.0,1.0,26.022087,85.448364,8.62,12.78,0.70000005,4.578083,8.5,22.23544762015668,False,False,True,False,2223.544762015668,0.35063286666666665,0.0,0.0,0.0,0.0,0.0,5.0,3,0.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.6666666666666667,2.8867513459481313,2.5714285714285716,2.4397501823713323,3.642857142857143,3.586451918350135,3.033333333333333,4.37456073328459,0.0,0.0,5.0,0,2022-11-21
2022,11,1,47,False,1,False,False,113,-0.622046748440868,0.7829801036770624,0.7818314824680298,0.6234898018587336,25.515833,89.893394,10.03,14.9,3.8,3.7741516,6.949999999999999,22.93704829107202,False,False,True,False,2293.704829107202,0.3972883,30.089999999999996,76.547499,0.0,3.0,12.0,21.0,6,0.13636363636363635,6.0,5.0,0.0,4.0,11.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,6.666666666666667,7.637626158259734,4.142857142857143,5.33630869386231,3.9285714285714284,4.304993267470581,3.533333333333333,4.847561301800386,1.0,1.7320508075688767,15.0,0,2022-11-22
2022,11,3,47,False,1,False,False,115,-0.594726686960764,0.8039279618328208,0.43388373911755823,-0.900968867902419,26.665833,80.7124,8.35,12.19,0.1,3.752641,9.0,21.522633794292,False,False,True,False,2152.2633794292,0.3513401666666666,8.35,26.665833,0.0,0.0,0.0,5.0,4,0.16666666666666666,2.0,0.0,5.0,5.0,8.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,7.937253933193773,3.2857142857142856,5.529143565818179,3.142857142857143,4.185269826006863,3.3666666666666667,4.888292370434749,1.3333333333333333,1.5275252316519465,3.0,0,2022-11-24
2022,11,0,48,False,1,True,False,119,-0.5380051715382992,0.8429415373547832,0.0,1.0,26.503332,85.336815,9.07,13.44,4.6,4.219612,8.100000000000001,22.6170993976758,False,False,True,False,2261.70993976758,0.3786120333333333,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.6666666666666666,1.1547005383792583,2.857142857142857,5.490251100164468,2.7142857142857144,4.084277008396796,3.0,4.849457843853306,0.0,0.0,2.0,0,2022-11-28
2022,11,1,48,False,1,True,False,120,-0.5234156073655503,0.8520775211013093,0.7818314824680298,0.6234898018587336,25.417917,90.101105,12.26,18.28,13.900002,5.129789,8.25,22.90182408498285,True,False,True,False,2290.182408498285,0.5134079496799999,0.0,0.0,0.0,0.0,0.0,3.0,3,0.0,0.0,2.0,0.0,15.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.3333333333333333,1.154700538379258,1.0,1.290994448735806,2.5714285714285716,4.0708019567928595,3.066666666666667,4.820454502346787,0.0,0.0,2.0,0,2022-11-29
2022,12,3,48,False,1,True,False,122,-0.49377555015997737,0.8695893893466109,0.43388373911755823,-0.900968867902419,26.280418,80.992775,6.34,9.49,3.3000002,8.9332285,7.650000000000002,21.2852398197995,False,False,True,False,2128.52398197995,0.26296206666666666,0.0,0.0,0.0,0.0,0.0,3.0,3,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.6666666666666667,1.5275252316519512,1.0,1.290994448735806,2.142857142857143,4.035556254807296,3.1666666666666665,4.785634634045387,0.0,0.0,3.0,0,2022-12-01
2022,12,5,48,True,1,True,False,124,-0.4635502709028512,0.8860706215341378,-0.9749279121818236,-0.2225209339563146,24.917917,87.565765,8.75,13.5,6.4,5.256681,6.5,21.819564643115047,True,False,True,False,2181.956464311505,0.3430875116666667,0.0,0.0,0.0,0.0,0.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.0816659994661357,1.5714285714285714,1.618347187425374,2.4285714285714284,4.013712758767139,3.3,4.749954627732485,0.0,0.0,4.0,0,2022-12-03
2022,12,1,49,False,0,False,True,127,-0.41719360261231697,0.9088176373395028,0.7818314824680298,0.6234898018587336,24.705416,89.19445,5.01,7.36,9.0,8.738887,5.850000999999999,22.035859921412,True,False,True,False,2203.5859921412,0.19143210668,0.0,24.705416,0.0,0.0,1.0,2.0,2,0.0,1.0,0.0,4.0,2.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.6666666666666666,1.1547005383792581,1.2857142857142858,1.7043362064926937,1.1428571428571428,1.4600918230947446,3.3666666666666667,4.715954822202763,0.0,0.0,2.0,0,2022-12-06
2022,12,2,49,False,0,False,True,128,-0.4014879892059737,0.9158642882672868,0.9749279121818236,-0.22252093395631434,24.57208,89.79157,4.89,7.43,8.900002,7.531458,6.350000000000001,22.063656413656,True,False,True,False,2206.3656413656,0.18782490000000002,9.78,24.57208,0.0,0.0,1.0,4.0,3,0.4,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666667,1.527525231651951,1.7142857142857142,1.7043362064926935,1.3571428571428572,1.499083969380218,2.8333333333333335,3.6773616229230357,0.6666666666666666,1.1547005383792504,3.0,0,2022-12-07
2022,12,2,50,False,0,False,True,135,-0.2884824328806098,0.9574851883550389,0.9749279121818236,-0.22252093395631434,24.217924,91.73413,1.01,1.44,14.1,6.3403683,5.5,22.2161018854612,True,False,True,False,2221.61018854612,0.037716766666666665,1.01,0.0,0.0,1.0,0.0,3.0,3,0.25,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.7320508075688816,0.42857142857142855,1.1338934190276826,1.0714285714285714,1.5424399110243752,1.8333333333333333,3.0522273758720866,0.3333333333333333,0.5773502691896226,3.0,0,2022-12-14
2023,1,1,1,False,0,False,True,155,0.051619667223253764,0.998666816288476,0.7818314824680298,0.6234898018587336,23.240831,86.91386,4.46,6.56,9.700001,9.804533,5.850000999999999,20.1995033181766,True,False,True,False,2019.95033181766,0.16000993928,13.379999999999999,23.240831,0.0,0.0,1.0,7.0,4,0.375,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.886751345948131,0.7142857142857143,1.8898223650461365,0.35714285714285715,1.3363062095621232,0.43333333333333335,1.1943352886058456,1.0,1.7320508075688767,5.0,0,2023-01-03
